tax_id,my_date,code,value,c_doc_sub
39518281,2020-12-31,1690,14.6,100
39518281,2020-12-31,1695,470.8,100
39518281,2020-12-31,1900,2113.8,100
39518281,2020-12-31,2000,2130.2,100
39518281,2020-12-31,2050,1827.5,100
39518281,2020-12-31,2120,481.5,100
39518281,2020-12-31,2180,610.8,100
39518281,2020-12-31,2280,2611.7,100
39518281,2020-12-31,2285,2438.3,100
39518281,2020-12-31,2290,173.4,100
39518281,2020-12-31,2300,31.2,100
39518281,2020-12-31,2350,142.2,100
39518281,2021-12-31,1001,2.5,100
39518281,2021-12-31,1002,2.5,100
39518281,2021-12-31,1010,1298.6,100
39518281,2021-12-31,1011,2288.2,100
39518281,2021-12-31,1012,989.6,100
39518281,2021-12-31,1095,1298.6,100
39518281,2021-12-31,1100,1046.1,100
39518281,2021-12-31,1103,13.9,100
39518281,2021-12-31,1125,15.4,100
39518281,2021-12-31,1135,72.5,100
39518281,2021-12-31,1155,348.0,100
39518281,2021-12-31,1165,8.6,100
39518281,2021-12-31,1190,17.8,100
39518281,2021-12-31,1195,1508.4,100
39518281,2021-12-31,1300,2807.0,100
39518281,2021-12-31,1400,1100.0,100
39518281,2021-12-31,1420,926.2,100
39518281,2021-12-31,1425,11.5,100
39518281,2021-12-31,1495,2014.7,100
39518281,2021-12-31,1615,513.9,100
39518281,2021-12-31,1620,78.9,100
39518281,2021-12-31,1621,50.8,100
39518281,2021-12-31,1625,22.5,100
39518281,2021-12-31,1630,101.3,100
39518281,2021-12-31,1690,75.7,100
39518281,2021-12-31,1695,792.3,100
39518281,2021-12-31,1900,2807.0,100
39518281,2021-12-31,2000,3441.7,100
39518281,2021-12-31,2050,3336.3,100
39518281,2021-12-31,2120,765.4,100
39518281,2021-12-31,2180,588.3,100
39518281,2021-12-31,2280,4207.1,100
39518281,2021-12-31,2285,3924.6,100
39518281,2021-12-31,2290,282.5,100
39518281,2021-12-31,2300,50.8,100
39518281,2021-12-31,2350,231.7,100
39518281,2022-12-31,1001,2.5,100
39518281,2022-12-31,1002,2.5,100
39518281,2022-12-31,1010,4136.5,100
39518281,2022-12-31,1011,5424.0,100
39518281,2022-12-31,1012,1287.5,100
39518281,2022-12-31,1095,4136.5,100
39518281,2022-12-31,1100,1849.6,100
39518281,2022-12-31,1103,13.5,100
39518281,2022-12-31,1125,46.3,100
39518281,2022-12-31,1135,548.7,100
39518281,2022-12-31,1136,50.8,100
39518281,2022-12-31,1155,6.4,100
39518281,2022-12-31,1165,28.9,100
39518281,2022-12-31,1190,27.2,100
39518281,2022-12-31,1195,2507.1,100
39518281,2022-12-31,1300,6643.6,100
39518281,2022-12-31,1400,4450.0,100
39518281,2022-12-31,1420,1192.5,100
39518281,2022-12-31,1425,48.9,100
39518281,2022-12-31,1495,5593.6,100
39518281,2022-12-31,1615,441.3,100
39518281,2022-12-31,1620,141.9,100
39518281,2022-12-31,1621,109.3,100
39518281,2022-12-31,1625,37.9,100
39518281,2022-12-31,1630,45.8,100
39518281,2022-12-31,1690,383.1,100
39518281,2022-12-31,1695,1050.0,100
39518281,2022-12-31,1900,6643.6,100
39518281,2022-12-31,2000,4864.6,100
39518281,2022-12-31,2050,4048.3,100
39518281,2022-12-31,2120,95.8,100
39518281,2022-12-31,2180,587.2,100
39518281,2022-12-31,2280,4960.4,100
39518281,2022-12-31,2285,4635.5,100
39518281,2022-12-31,2290,324.9,100
39518281,2022-12-31,2300,58.5,100
39518281,2022-12-31,2350,266.4,100
39518281,2023-12-31,1001,2.5,100
39518281,2023-12-31,1002,2.5,100
39518281,2023-12-31,1010,4535.4,100
39518281,2023-12-31,1011,6784.6,100
39518281,2023-12-31,1012,2249.2,100
39518281,2023-12-31,1095,4535.4,100
39518281,2023-12-31,1100,2728.0,100
39518281,2023-12-31,1103,23.5,100
39518281,2023-12-31,1125,116.6,100
39518281,2023-12-31,1135,87.3,100
39518281,2023-12-31,1155,35.2,100
39518281,2023-12-31,1165,120.5,100
39518281,2023-12-31,1190,24.4,100
39518281,2023-12-31,1195,3112.0,100
39518281,2023-12-31,1300,7647.4,100
39518281,2023-12-31,1400,4450.0,100
39518281,2023-12-31,1420,892.4,100
39518281,2023-12-31,1425,48.9,100
39518281,2023-12-31,1495,5293.5,100
39518281,2023-12-31,1615,1414.5,100
39518281,2023-12-31,1620,138.3,100
39518281,2023-12-31,1621,98.8,100
39518281,2023-12-31,1625,46.1,100
39518281,2023-12-31,1630,44.8,100
39518281,2023-12-31,1690,710.2,100
39518281,2023-12-31,1695,2353.9,100
39518281,2023-12-31,1900,7647.4,100
39518281,2023-12-31,2000,7054.3,100
39518281,2023-12-31,2050,5347.0,100
39518281,2023-12-31,2180,1158.6,100
39518281,2023-12-31,2280,7054.3,100
39518281,2023-12-31,2285,6505.6,100
39518281,2023-12-31,2290,548.7,100
39518281,2023-12-31,2300,98.8,100
39518281,2023-12-31,2350,449.9,100
39518281,2024-12-31,1001,2.5,100
39518281,2024-12-31,1002,2.5,100
39518281,2024-12-31,1010,3912.9,100
39518281,2024-12-31,1011,7465.4,100
39518281,2024-12-31,1012,3552.5,100
39518281,2024-12-31,1095,3912.9,100
39518281,2024-12-31,1100,4061.0,100
39518281,2024-12-31,1103,13.5,100
39518281,2024-12-31,1125,22.6,100
39518281,2024-12-31,1135,1.8,100
39518281,2024-12-31,1155,336.5,100
39518281,2024-12-31,1165,60.6,100
39518281,2024-12-31,1190,118.6,100
39518281,2024-12-31,1195,4601.1,100
39518281,2024-12-31,1300,8514.0,100
39518281,2024-12-31,1400,4450.0,100
39518281,2024-12-31,1420,1435.5,100
39518281,2024-12-31,1425,48.9,100
39518281,2024-12-31,1495,5836.6,100
39518281,2024-12-31,1615,2018.8,100
39518281,2024-12-31,1620,231.2,100
39518281,2024-12-31,1621,119.2,100
39518281,2024-12-31,1625,79.3,100
39518281,2024-12-31,1630,81.2,100
39518281,2024-12-31,1690,266.9,100
39518281,2024-12-31,1695,2677.4,100
39518281,2024-12-31,1900,8514.0,100
39518281,2024-12-31,2000,6752.1,100
39518281,2024-12-31,2050,4420.3,100
39518281,2024-12-31,2120,1387.5,100
39518281,2024-12-31,2180,3057.0,100
39518281,2024-12-31,2280,8139.6,100
39518281,2024-12-31,2285,7477.3,100
39518281,2024-12-31,2290,662.3,100
39518281,2024-12-31,2300,119.2,100
39518281,2024-12-31,2350,543.1,100
39570357,2022-12-31,2160,349.2,110
39570357,2022-12-31,2165,349.2,110
39570357,2022-12-31,2280,349.2,110
39570357,2022-12-31,2285,349.2,110
39570357,2023-12-31,2160,369.9,110
39570357,2023-12-31,2165,369.9,110
39570357,2023-12-31,2280,369.9,110
39570357,2023-12-31,2285,369.9,110
39570357,2024-12-31,2160,1914.4,110
39570357,2024-12-31,2165,1914.4,110
39570357,2024-12-31,2280,1914.4,110
39570357,2024-12-31,2285,1914.4,110
39582430,2020-12-31,1010,212.0,110
39582430,2020-12-31,1011,530.7,110
39582430,2020-12-31,1012,318.7,110
39582430,2020-12-31,1095,212.0,110
39582430,2020-12-31,1155,85.1,110
39582430,2020-12-31,1165,415.8,110
39582430,2020-12-31,1195,500.9,110
39582430,2020-12-31,1300,712.9,110
39582430,2020-12-31,1595,478.1,110
39582430,2020-12-31,1615,20.2,110
39582430,2020-12-31,1690,214.6,110
39582430,2020-12-31,1695,234.8,110
39582430,2020-12-31,1900,712.9,110
39582430,2020-12-31,2000,37.5,110
39582430,2020-12-31,2050,37.1,110
39582430,2020-12-31,2160,3159.0,110
39582430,2020-12-31,2165,3159.4,110
39582430,2020-12-31,2280,3196.5,110
39582430,2020-12-31,2285,3196.5,110
39582430,2021-12-31,1010,153.1,110
39582430,2021-12-31,1011,567.1,110
39582430,2021-12-31,1012,414.0,110
39582430,2021-12-31,1095,153.1,110
39582430,2021-12-31,1155,70.2,110
39582430,2021-12-31,1165,580.6,110
39582430,2021-12-31,1195,650.8,110
39582430,2021-12-31,1300,803.9,110
39582430,2021-12-31,1595,638.7,110
39582430,2021-12-31,1615,12.1,110
39582430,2021-12-31,1690,153.1,110
39582430,2021-12-31,1695,165.2,110
39582430,2021-12-31,1900,803.9,110
39582430,2021-12-31,2000,606.2,110
39582430,2021-12-31,2050,575.1,110
39582430,2021-12-31,2160,3685.9,110
39582430,2021-12-31,2165,3717.0,110
39582430,2021-12-31,2280,4292.1,110
39582430,2021-12-31,2285,4292.1,110
39582430,2022-12-31,1010,259.3,110
39582430,2022-12-31,1011,769.9,110
39582430,2022-12-31,1012,510.6,110
39582430,2022-12-31,1095,259.3,110
39582430,2022-12-31,1155,102.4,110
39582430,2022-12-31,1165,1575.7,110
39582430,2022-12-31,1195,1678.1,110
39582430,2022-12-31,1300,1937.4,110
39582430,2022-12-31,1595,1675.7,110
39582430,2022-12-31,1615,1.5,110
39582430,2022-12-31,1630,0.9,110
39582430,2022-12-31,1690,259.3,110
39582430,2022-12-31,1695,261.7,110
39582430,2022-12-31,1900,1937.4,110
39582430,2022-12-31,2000,358.5,110
39582430,2022-12-31,2050,358.5,110
39582430,2022-12-31,2160,5607.4,110
39582430,2022-12-31,2165,5607.4,110
39582430,2022-12-31,2280,5965.9,110
39582430,2022-12-31,2285,5965.9,110
39582430,2023-12-31,1010,181.5,110
39582430,2023-12-31,1011,816.1,110
39582430,2023-12-31,1012,634.6,110
39582430,2023-12-31,1095,181.5,110
39582430,2023-12-31,1155,735.6,110
39582430,2023-12-31,1165,1606.6,110
39582430,2023-12-31,1195,2342.2,110
39582430,2023-12-31,1300,2523.7,110
39582430,2023-12-31,1595,1773.1,110
39582430,2023-12-31,1615,569.1,110
39582430,2023-12-31,1690,181.5,110
39582430,2023-12-31,1695,750.6,110
39582430,2023-12-31,1900,2523.7,110
39582430,2023-12-31,2160,7768.7,110
39582430,2023-12-31,2165,7768.7,110
39582430,2023-12-31,2280,7768.7,110
39582430,2023-12-31,2285,7768.7,110
39582430,2024-12-31,1010,285.0,110
39582430,2024-12-31,1011,1002.6,110
39582430,2024-12-31,1012,717.6,110
39582430,2024-12-31,1095,285.0,110
39582430,2024-12-31,1155,355.4,110
39582430,2024-12-31,1165,4506.4,110
39582430,2024-12-31,1195,4861.8,110
39582430,2024-12-31,1300,5146.8,110
39582430,2024-12-31,1595,4852.1,110
39582430,2024-12-31,1615,9.7,110
39582430,2024-12-31,1690,285.0,110
39582430,2024-12-31,1695,294.7,110
39582430,2024-12-31,1900,5146.8,110
39582430,2024-12-31,2000,130.8,110
39582430,2024-12-31,2050,106.2,110
39582430,2024-12-31,2160,16544.8,110
39582430,2024-12-31,2165,16569.4,110
39582430,2024-12-31,2280,16675.6,110
39582430,2024-12-31,2285,16675.6,110
39582446,2022-12-31,1165,2263.3,100
39582446,2022-12-31,1195,2263.3,100
39582446,2022-12-31,1300,2263.3,100
39582446,2022-12-31,1595,2263.3,100
39582446,2022-12-31,1900,2263.3,100
39582446,2022-12-31,2180,1398.2,100
39582446,2022-12-31,2240,1398.2,100
39582446,2022-12-31,2280,1398.2,100
39582446,2022-12-31,2285,1398.2,100
39582446,2023-12-31,1165,637.7,100
39582446,2023-12-31,1195,637.7,100
39582446,2023-12-31,1300,637.7,100
39582446,2023-12-31,1595,637.7,100
39582446,2023-12-31,1900,637.7,100
39582446,2023-12-31,2180,1629.7,100
39582446,2023-12-31,2240,1629.7,100
39582446,2023-12-31,2280,1629.7,100
39582446,2023-12-31,2285,1629.7,100
39582446,2024-12-31,1165,4.3,100
39582446,2024-12-31,1195,4.3,100
39582446,2024-12-31,1300,4.3,100
39582446,2024-12-31,1595,4.3,100
39582446,2024-12-31,1900,4.3,100
39582446,2024-12-31,2180,663.6,100
39582446,2024-12-31,2240,663.6,100
39582446,2024-12-31,2280,663.6,100
39582446,2024-12-31,2285,663.6,100
39585850,2022-12-31,1125,268.5,100
39585850,2022-12-31,1155,50.2,100
39585850,2022-12-31,1165,1010.9,100
39585850,2022-12-31,1195,1329.6,100
39585850,2022-12-31,1300,1329.6,100
39585850,2022-12-31,1400,50.0,100
39585850,2022-12-31,1420,481.8,100
39585850,2022-12-31,1495,531.8,100
39585850,2022-12-31,1615,794.9,100
39585850,2022-12-31,1620,0.4,100
39585850,2022-12-31,1625,0.4,100
39585850,2022-12-31,1630,1.6,100
39585850,2022-12-31,1690,0.5,100
39585850,2022-12-31,1695,797.8,100
39585850,2022-12-31,1900,1329.6,100
39585850,2022-12-31,2000,565.5,100
39585850,2022-12-31,2180,77.6,100
39585850,2022-12-31,2270,6.1,100
39585850,2022-12-31,2280,565.5,100
39585850,2022-12-31,2285,83.7,100
39585850,2022-12-31,2290,481.8,100
39585850,2022-12-31,2350,481.8,100
39585850,2023-12-31,1125,88.7,100
39585850,2023-12-31,1155,57.9,100
39585850,2023-12-31,1165,47.0,100
39585850,2023-12-31,1195,193.6,100
39585850,2023-12-31,1300,193.6,100
39585850,2023-12-31,1400,50.0,100
39585850,2023-12-31,1420,131.4,100
39585850,2023-12-31,1495,181.4,100
39585850,2023-12-31,1615,2.1,100
39585850,2023-12-31,1620,2.8,100
39585850,2023-12-31,1690,7.3,100
39585850,2023-12-31,1695,12.2,100
39585850,2023-12-31,1900,193.6,100
39585850,2023-12-31,2000,358.2,100
39585850,2023-12-31,2180,654.6,100
39585850,2023-12-31,2280,358.2,100
39585850,2023-12-31,2285,654.6,100
39585850,2023-12-31,2290,-296.40000000000003,100
39585850,2023-12-31,2300,20.0,100
39585850,2023-12-31,2350,-316.40000000000003,100
39585850,2024-12-31,1125,3.0,100
39585850,2024-12-31,1195,3.0,100
39585850,2024-12-31,1300,3.0,100
39585850,2024-12-31,1400,50.0,100
39585850,2024-12-31,1420,-52.5,100
39585850,2024-12-31,1495,-2.5,100
39585850,2024-12-31,1615,2.3,100
39585850,2024-12-31,1620,3.2,100
39585850,2024-12-31,1695,5.5,100
39585850,2024-12-31,1900,3.0,100
39585850,2024-12-31,2180,43.6,100
39585850,2024-12-31,2285,43.6,100
39585850,2024-12-31,2290,-43.6,100
39585850,2024-12-31,2300,3.2,100
39585850,2024-12-31,2350,-46.8,100
39589064,2020-12-31,1000,3.0,001
39589064,2020-12-31,1001,5.0,001
39589064,2020-12-31,1002,2.0,001
39589064,2020-12-31,1010,188.0,001
39589064,2020-12-31,1011,1039.0,001
39589064,2020-12-31,1012,851.0,001
39589064,2020-12-31,1095,191.0,001
39589064,2020-12-31,1100,238675.0,001
39589064,2020-12-31,1101,947.0,001
39589064,2020-12-31,1103,20131.0,001
39589064,2020-12-31,1104,217597.0,001
39589064,2020-12-31,1125,128780.0,001
39589064,2020-12-31,1130,81943.0,001
39589064,2020-12-31,1135,13954.0,001
39589064,2020-12-31,1136,1398.0,001
39589064,2020-12-31,1155,286413.0,001
39589064,2020-12-31,1165,10650.0,001
39589064,2020-12-31,1167,10650.0,001
39589064,2020-12-31,1170,6.0,001
39589064,2020-12-31,1190,85460.0,001
39589064,2020-12-31,1195,845881.0,001
39589064,2020-12-31,1210,5931.0,050
39589064,2020-12-31,1240,5931.0,050
39589064,2020-12-31,1241,5931.0,050
39589064,2020-12-31,1300,846072.0,001
39589064,2020-12-31,1400,5.0,001
39589064,2020-12-31,1420,29926.0,001
39589064,2020-12-31,1495,29931.0,001
39589064,2020-12-31,1600,251220.0,001
39589064,2020-12-31,1605,1851.0,001
39589064,2020-12-31,1615,70101.0,001
39589064,2020-12-31,1620,3.0,001
39589064,2020-12-31,1625,16.0,001
39589064,2020-12-31,1630,60.0,001
39589064,2020-12-31,1635,479332.0,001
39589064,2020-12-31,1690,13558.0,001
39589064,2020-12-31,1695,816141.0,001
39589064,2020-12-31,1900,846072.0,001
39589064,2020-12-31,2000,625869.0,002
39589064,2020-12-31,2050,545830.0,002
39589064,2020-12-31,2090,80039.0,002
39589064,2020-12-31,2120,6145.0,002
39589064,2020-12-31,2130,4526.0,002
39589064,2020-12-31,2150,15849.0,002
39589064,2020-12-31,2180,7914.0,002
39589064,2020-12-31,2190,57895.0,002
39589064,2020-12-31,2250,33774.0,002
39589064,2020-12-31,2290,24121.0,002
39589064,2020-12-31,2300,-4342.0,002
39589064,2020-12-31,2350,19779.0,002
39589064,2020-12-31,2465,19779.0,002
39589064,2020-12-31,2500,609.0,002
39589064,2020-12-31,2505,1122.0,002
39589064,2020-12-31,2510,247.0,002
39589064,2020-12-31,2515,171.0,002
39589064,2020-12-31,2520,19893.0,002
39589064,2020-12-31,2550,22042.0,002
39589064,2021-12-31,1000,3.0,001
39589064,2021-12-31,1001,10.0,001
39589064,2021-12-31,1002,7.0,001
39589064,2021-12-31,1010,134.0,001
39589064,2021-12-31,1011,1041.0,001
39589064,2021-12-31,1012,907.0,001
39589064,2021-12-31,1095,137.0,001
39589064,2021-12-31,1100,375288.0,001
39589064,2021-12-31,1101,13120.0,001
39589064,2021-12-31,1103,25964.0,001
39589064,2021-12-31,1104,336204.0,001
39589064,2021-12-31,1125,85571.0,001
39589064,2021-12-31,1130,62175.0,001
39589064,2021-12-31,1135,86698.0,001
39589064,2021-12-31,1155,395195.0,001
39589064,2021-12-31,1165,392.0,001
39589064,2021-12-31,1167,392.0,001
39589064,2021-12-31,1190,30626.0,001
39589064,2021-12-31,1195,1035945.0,001
39589064,2021-12-31,1300,1036082.0,001
39589064,2021-12-31,1400,5.0,001
39589064,2021-12-31,1420,19943.0,001
39589064,2021-12-31,1495,19948.0,001
39589064,2021-12-31,1510,55417.0,001
39589064,2021-12-31,1595,55417.0,001
39589064,2021-12-31,1600,625891.0,001
39589064,2021-12-31,1605,3648.0,001
39589064,2021-12-31,1615,127467.0,001
39589064,2021-12-31,1620,423.0,001
39589064,2021-12-31,1621,410.0,001
39589064,2021-12-31,1625,17.0,001
39589064,2021-12-31,1630,76.0,001
39589064,2021-12-31,1635,138515.0,001
39589064,2021-12-31,1690,64680.0,001
39589064,2021-12-31,1695,960717.0,001
39589064,2021-12-31,1900,1036082.0,001
39589064,2021-12-31,2000,1167810.0,002
39589064,2021-12-31,2050,1082510.0,002
39589064,2021-12-31,2090,85300.0,002
39589064,2021-12-31,2120,7589.0,002
39589064,2021-12-31,2130,6882.0,002
39589064,2021-12-31,2150,33674.0,002
39589064,2021-12-31,2180,16583.0,002
39589064,2021-12-31,2190,35750.0,002
39589064,2021-12-31,2250,39802.0,002
39589064,2021-12-31,2295,4052.0,002
39589064,2021-12-31,2300,-5931.0,002
39589064,2021-12-31,2355,9983.0,002
39589064,2021-12-31,2465,-9983.0,002
39589064,2021-12-31,2500,2749.0,002
39589064,2021-12-31,2505,1370.0,002
39589064,2021-12-31,2510,303.0,002
39589064,2021-12-31,2515,61.0,002
39589064,2021-12-31,2520,52656.0,002
39589064,2021-12-31,2550,57139.0,002
39589064,2022-12-31,1000,3.0,001
39589064,2022-12-31,1001,15.0,001
39589064,2022-12-31,1002,12.0,001
39589064,2022-12-31,1010,108.0,001
39589064,2022-12-31,1011,1057.0,001
39589064,2022-12-31,1012,949.0,001
39589064,2022-12-31,1095,111.0,001
39589064,2022-12-31,1100,129125.0,001
39589064,2022-12-31,1104,129125.0,001
39589064,2022-12-31,1125,309922.0,001
39589064,2022-12-31,1130,47827.0,001
39589064,2022-12-31,1135,41007.0,001
39589064,2022-12-31,1155,302678.0,001
39589064,2022-12-31,1165,251.0,001
39589064,2022-12-31,1167,251.0,001
39589064,2022-12-31,1190,6117.0,001
39589064,2022-12-31,1195,836927.0,001
39589064,2022-12-31,1300,837038.0,001
39589064,2022-12-31,1400,5.0,001
39589064,2022-12-31,1420,42610.0,001
39589064,2022-12-31,1495,42615.0,001
39589064,2022-12-31,1510,76030.0,001
39589064,2022-12-31,1595,76030.0,001
39589064,2022-12-31,1600,148500.0,001
39589064,2022-12-31,1605,44847.0,001
39589064,2022-12-31,1615,221829.0,001
39589064,2022-12-31,1620,1169.0,001
39589064,2022-12-31,1621,1142.0,001
39589064,2022-12-31,1625,24.0,001
39589064,2022-12-31,1630,46.0,001
39589064,2022-12-31,1635,157.0,001
39589064,2022-12-31,1690,301821.0,001
39589064,2022-12-31,1695,718393.0,001
39589064,2022-12-31,1900,837038.0,001
39589064,2022-12-31,2000,970899.0,002
39589064,2022-12-31,2050,868052.0,002
39589064,2022-12-31,2090,102847.0,002
39589064,2022-12-31,2120,51872.0,002
39589064,2022-12-31,2130,10761.0,002
39589064,2022-12-31,2150,58088.0,002
39589064,2022-12-31,2180,34956.0,002
39589064,2022-12-31,2190,50914.0,002
39589064,2022-12-31,2220,19.0,002
39589064,2022-12-31,2250,39107.0,002
39589064,2022-12-31,2290,11826.0,002
39589064,2022-12-31,2300,-2129.0,002
39589064,2022-12-31,2350,9697.0,002
39589064,2022-12-31,2465,9697.0,002
39589064,2022-12-31,2500,1185.0,002
39589064,2022-12-31,2505,14599.0,002
39589064,2022-12-31,2510,518.0,002
39589064,2022-12-31,2515,60.0,002
39589064,2022-12-31,2520,87443.0,002
39589064,2022-12-31,2550,103805.0,002
39589064,2023-12-31,1000,52.0,001
39589064,2023-12-31,1001,82.0,001
39589064,2023-12-31,1002,30.0,001
39589064,2023-12-31,1010,77.0,001
39589064,2023-12-31,1011,1097.0,001
39589064,2023-12-31,1012,1020.0,001
39589064,2023-12-31,1095,129.0,001
39589064,2023-12-31,1100,118494.0,001
39589064,2023-12-31,1104,118494.0,001
39589064,2023-12-31,1125,87786.0,001
39589064,2023-12-31,1130,94334.0,001
39589064,2023-12-31,1135,29002.0,001
39589064,2023-12-31,1136,1007.0,001
39589064,2023-12-31,1155,221054.0,001
39589064,2023-12-31,1165,178.0,001
39589064,2023-12-31,1167,178.0,001
39589064,2023-12-31,1190,3407.0,001
39589064,2023-12-31,1195,554255.0,001
39589064,2023-12-31,1300,554384.0,001
39589064,2023-12-31,1400,5.0,001
39589064,2023-12-31,1420,32530.0,001
39589064,2023-12-31,1495,32535.0,001
39589064,2023-12-31,1510,29112.0,001
39589064,2023-12-31,1595,29112.0,001
39589064,2023-12-31,1600,164377.0,001
39589064,2023-12-31,1615,131105.0,001
39589064,2023-12-31,1620,25.0,001
39589064,2023-12-31,1630,120.0,001
39589064,2023-12-31,1635,157.0,001
39589064,2023-12-31,1690,196953.0,001
39589064,2023-12-31,1695,492737.0,001
39589064,2023-12-31,1900,554384.0,001
39589064,2023-12-31,2000,769331.0,002
39589064,2023-12-31,2050,720974.0,002
39589064,2023-12-31,2090,48357.0,002
39589064,2023-12-31,2120,6093.0,002
39589064,2023-12-31,2130,3435.0,002
39589064,2023-12-31,2150,21092.0,002
39589064,2023-12-31,2180,5240.0,002
39589064,2023-12-31,2190,24683.0,002
39589064,2023-12-31,2220,22.0,002
39589064,2023-12-31,2250,34785.0,002
39589064,2023-12-31,2295,10080.0,002
39589064,2023-12-31,2355,10080.0,002
39589064,2023-12-31,2465,-10080.0,002
39589064,2023-12-31,2500,385.0,002
39589064,2023-12-31,2505,2315.0,002
39589064,2023-12-31,2510,501.0,002
39589064,2023-12-31,2515,102.0,002
39589064,2023-12-31,2520,26464.0,002
39589064,2023-12-31,2550,29767.0,002
39589064,2024-12-31,1000,44.0,001
39589064,2024-12-31,1001,150.0,001
39589064,2024-12-31,1002,106.0,001
39589064,2024-12-31,1010,83.0,001
39589064,2024-12-31,1011,980.0,001
39589064,2024-12-31,1012,897.0,001
39589064,2024-12-31,1095,127.0,001
39589064,2024-12-31,1100,517468.0,001
39589064,2024-12-31,1101,11911.0,001
39589064,2024-12-31,1103,221717.0,001
39589064,2024-12-31,1104,283840.0,001
39589064,2024-12-31,1125,80821.0,001
39589064,2024-12-31,1130,55580.0,001
39589064,2024-12-31,1135,116968.0,001
39589064,2024-12-31,1136,4231.0,001
39589064,2024-12-31,1155,216236.0,001
39589064,2024-12-31,1165,39883.0,001
39589064,2024-12-31,1167,39883.0,001
39589064,2024-12-31,1190,6905.0,001
39589064,2024-12-31,1195,1033861.0,001
39589064,2024-12-31,1300,1033988.0,001
39589064,2024-12-31,1400,5.0,001
39589064,2024-12-31,1420,61510.0,001
39589064,2024-12-31,1495,61515.0,001
39589064,2024-12-31,1600,288500.0,001
39589064,2024-12-31,1615,193590.0,001
39589064,2024-12-31,1620,65.0,001
39589064,2024-12-31,1625,61.0,001
39589064,2024-12-31,1630,250.0,001
39589064,2024-12-31,1635,31188.0,001
39589064,2024-12-31,1690,458819.0,001
39589064,2024-12-31,1695,972473.0,001
39589064,2024-12-31,1900,1033988.0,001
39589064,2024-12-31,2000,998609.0,002
39589064,2024-12-31,2050,891674.0,002
39589064,2024-12-31,2090,106935.0,002
39589064,2024-12-31,2120,2121.0,002
39589064,2024-12-31,2130,4326.0,002
39589064,2024-12-31,2150,42628.0,002
39589064,2024-12-31,2180,6556.0,002
39589064,2024-12-31,2190,55546.0,002
39589064,2024-12-31,2220,44.0,002
39589064,2024-12-31,2250,26245.0,002
39589064,2024-12-31,2290,29345.0,002
39589064,2024-12-31,2300,-4688.0,002
39589064,2024-12-31,2350,24657.0,002
39589064,2024-12-31,2465,24657.0,002
39589064,2024-12-31,2500,1261.0,002
39589064,2024-12-31,2505,3332.0,002
39589064,2024-12-31,2510,714.0,002
39589064,2024-12-31,2515,135.0,002
39589064,2024-12-31,2520,48068.0,002
39589064,2024-12-31,2550,53510.0,002
39591251,2020-12-31,1000,187.8,100
39591251,2020-12-31,1001,242.7,100
39591251,2020-12-31,1002,54.9,100
39591251,2020-12-31,1005,2561.6,100
39591251,2020-12-31,1010,15844.9,100
39591251,2020-12-31,1011,23987.1,100
39591251,2020-12-31,1012,8142.2,100
39591251,2020-12-31,1095,18594.3,100
39591251,2020-12-31,1100,37910.4,100
39591251,2020-12-31,1125,7828.5,100
39591251,2020-12-31,1135,282.2,100
39591251,2020-12-31,1136,281.3,100
39591251,2020-12-31,1155,1654.4,100
39591251,2020-12-31,1165,0.4,100
39591251,2020-12-31,1170,40.8,100
39591251,2020-12-31,1190,952.1,100
39591251,2020-12-31,1195,48668.8,100
39591251,2020-12-31,1300,67263.1,100
39591251,2020-12-31,1400,2650.0,100
39591251,2020-12-31,1420,16780.3,100
39591251,2020-12-31,1495,19430.3,100
39591251,2020-12-31,1595,2513.1,100
39591251,2020-12-31,1600,25000.0,100
39591251,2020-12-31,1615,17661.1,100
39591251,2020-12-31,1620,723.0,100
39591251,2020-12-31,1625,59.3,100
39591251,2020-12-31,1630,225.8,100
39591251,2020-12-31,1690,1650.5,100
39591251,2020-12-31,1695,45319.7,100
39591251,2020-12-31,1900,67263.1,100
39591251,2020-12-31,2000,193685.0,100
39591251,2020-12-31,2050,180661.0,100
39591251,2020-12-31,2120,525.0,100
39591251,2020-12-31,2180,7382.9,100
39591251,2020-12-31,2270,3452.8,100
39591251,2020-12-31,2280,194210.0,100
39591251,2020-12-31,2285,191496.7,100
39591251,2020-12-31,2290,2713.3,100
39591251,2020-12-31,2300,488.4,100
39591251,2020-12-31,2350,2224.9,100
39591251,2021-12-31,1000,181.3,100
39591251,2021-12-31,1001,260.9,100
39591251,2021-12-31,1002,79.6,100
39591251,2021-12-31,1005,3.2,100
39591251,2021-12-31,1010,50502.9,100
39591251,2021-12-31,1011,63289.8,100
39591251,2021-12-31,1012,12786.9,100
39591251,2021-12-31,1095,50687.4,100
39591251,2021-12-31,1100,42725.6,100
39591251,2021-12-31,1125,52778.3,100
39591251,2021-12-31,1135,8.2,100
39591251,2021-12-31,1155,2190.5,100
39591251,2021-12-31,1165,0.2,100
39591251,2021-12-31,1170,39.7,100
39591251,2021-12-31,1190,502.5,100
39591251,2021-12-31,1195,98245.0,100
39591251,2021-12-31,1300,148932.4,100
39591251,2021-12-31,1400,30308.5,100
39591251,2021-12-31,1420,21212.1,100
39591251,2021-12-31,1495,51520.6,100
39591251,2021-12-31,1600,32965.0,100
39591251,2021-12-31,1615,57866.4,100
39591251,2021-12-31,1620,2563.9,100
